d,valence,eltype,solve_tol,target,ops,method,solver,der_seconds,strat_seconds,total_seconds,bytes,nullity,residual,meets_target,lsq_err,support,perm_ok,dims,nnz,status
45,3,Float32,1e-06,1e-08,symmetric,Auto,none,11.6138,0.3190,11.9327,93640144,3,6.727e-06,false,1.230e-04,1.0000,true,45 45 45,1035,ok
45,3,Float32,1e-06,1e-08,symmetric,SymmetricGram,none,47.4068,0.1912,47.5980,698862680,3,8.984e-08,false,6.127e-06,1.0000,true,45 45 45,1035,ok
45,3,Float64,1e-06,1e-16,universal,Auto,none,28.1653,0.2083,28.3736,514321536,13,6.240e-09,false,2.515e-02,0.9994,false,45 45 45,1035,ok
45,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,10.7403,0.1813,10.9215,112721568,1,4.262e-08,false,2.053e-02,0.9996,false,45 45 45,1035,ok
45,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,28.5183,0.1717,28.6900,504915168,13,6.141e-09,false,8.742e-02,0.9924,false,45 45 45,1035,ok
45,3,Float64,1e-06,1e-16,universal,QuickDer/Gram,GramSolver,32.2253,0.2336,32.4589,504915168,13,3.770e-09,false,3.728e-02,0.9986,false,45 45 45,1035,ok
45,3,Float64,1e-06,1e-16,symmetric,Auto,none,30.6127,0.2285,30.8413,518598912,3,3.548e-07,false,5.081e-06,1.0000,true,45 45 45,1035,ok
45,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,24.0014,0.2978,24.2992,958900552,3,1.318e-16,false,8.835e-14,1.0000,true,45 45 45,1035,ok
50,3,Float32,1e-06,1e-08,universal,Auto,none,13.3084,0.0469,13.3553,134581008,11,4.060e-07,false,1.799e-01,0.9676,false,50 50 50,1275,ok
50,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,13.6210,0.2800,13.9011,135448608,14,2.407e-07,false,1.525e-01,0.9768,false,50 50 50,1275,ok
50,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,14.9541,0.1839,15.1380,135730176,14,4.179e-07,false,7.990e-02,0.9936,false,50 50 50,1275,ok
50,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,13.6691,0.0486,13.7177,136179504,12,3.393e-07,false,2.067e-01,0.9573,false,50 50 50,1275,ok
50,3,Float32,1e-06,1e-08,symmetric,Auto,none,37.9175,0.0000,37.9175,374319632,0,NaN,false,NaN,NaN,false,50 50 50,1275,error: no nontrivial derivations at tol = 1.0e-6
50,3,Float32,1e-06,1e-08,symmetric,SymmetricGram,none,51.0506,0.0377,51.0883,1126639384,3,9.077e-08,false,7.003e-05,1.0000,true,50 50 50,1275,ok
50,3,Float64,1e-06,1e-16,universal,Auto,none,33.8079,0.0123,33.8202,731626080,13,7.688e-11,false,5.084e-02,0.9974,false,50 50 50,1275,ok
50,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,35.1944,0.2491,35.4436,715715264,13,7.035e-11,false,8.924e-02,0.9920,false,50 50 50,1275,ok
50,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,12.1699,0.2902,12.4601,177685072,1,2.504e-10,false,1.101e-01,0.9879,false,50 50 50,1275,ok
50,3,Float64,1e-06,1e-16,universal,QuickDer/Gram,GramSolver,32.9989,0.3160,33.3149,715715264,13,4.787e-11,false,7.191e-02,0.9948,false,50 50 50,1275,ok
50,3,Float64,1e-06,1e-16,symmetric,Auto,none,39.3786,0.0459,39.4245,726641040,3,2.904e-05,false,3.138e-04,1.0000,true,50 50 50,1275,ok
50,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,35.0465,0.1448,35.1913,1505421512,3,2.913e-16,false,2.659e-14,1.0000,true,50 50 50,1275,ok
55,3,Float32,1e-06,1e-08,universal,Auto,none,11.8319,0.2615,12.0934,125326288,13,2.792e-07,false,9.736e-02,0.9905,false,55 55 55,1540,ok
55,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,1035.0778,0.0020,1035.0798,125324272,13,3.469e-07,false,1.336e-01,0.9822,false,55 55 55,1540,ok
55,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,11.4306,0.2123,11.6429,125324272,13,2.641e-07,false,1.732e-01,0.9700,false,55 55 55,1540,ok
55,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,12.0717,0.2124,12.2841,125324336,13,4.785e-07,false,1.571e-01,0.9753,false,55 55 55,1540,ok
55,3,Float32,1e-06,1e-08,symmetric,Auto,none,11.9683,0.2553,12.2236,132287312,3,1.805e-06,false,4.855e-05,1.0000,true,55 55 55,1540,ok
55,3,Float32,1e-06,1e-08,symmetric,SymmetricGram,none,45.3462,0.1626,45.5088,1499804536,3,9.141e-08,false,3.853e-05,1.0000,true,55 55 55,1540,ok
55,3,Float64,1e-06,1e-16,universal,Auto,none,25.4740,0.2397,25.7137,899998304,13,1.696e-08,false,1.703e-01,0.9710,false,55 55 55,1540,ok
55,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,26.8173,0.0677,26.8850,899996352,13,3.151e-08,false,2.657e-02,0.9993,false,55 55 55,1540,ok
55,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,29.2492,0.2344,29.4836,850434752,13,2.961e-08,false,1.301e-02,0.9998,false,55 55 55,1540,ok
55,3,Float64,1e-06,1e-16,universal,QuickDer/Gram,GramSolver,27.9952,0.3040,28.2992,850434752,13,2.425e-08,false,1.434e-01,0.9794,false,55 55 55,1540,ok
55,3,Float64,1e-06,1e-16,symmetric,Auto,none,26.5597,0.1796,26.7393,863841472,3,1.410e-07,false,1.259e-05,1.0000,true,55 55 55,1540,ok
55,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,24.9909,0.3151,25.3061,2387876760,3,1.355e-16,false,5.322e-14,1.0000,true,55 55 55,1540,ok
60,3,Float32,1e-06,1e-08,universal,Auto,none,9.0235,0.3029,9.3263,154571376,14,2.082e-06,false,1.420e-01,0.9798,false,60 60 60,1830,ok
60,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,15.6827,0.1951,15.8778,154569360,14,5.906e-07,false,2.633e-01,0.9307,false,60 60 60,1830,ok
60,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,14.3052,0.2301,14.5353,154569360,14,2.975e-06,false,1.077e-01,0.9884,false,60 60 60,1830,ok
60,3,Float32,1e-06,1e-08,symmetric,Auto,none,9.6598,0.2224,9.8821,164117696,3,5.849e-06,false,4.920e-04,1.0000,true,60 60 60,1830,ok
60,3,Float32,1e-06,1e-08,symmetric,SymmetricGram,none,54.3517,0.1869,54.5387,2064320136,3,7.740e-08,false,6.596e-05,1.0000,true,60 60 60,1830,ok
60,3,Float64,1e-06,1e-16,universal,Auto,none,32.6871,0.1787,32.8658,1268680976,13,1.170e-08,false,4.041e-03,1.0000,false,60 60 60,1830,ok
60,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,38.2229,0.3466,38.5695,1216676208,13,1.280e-08,false,1.129e-01,0.9873,false,60 60 60,1830,ok
60,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,46.8778,0.2305,47.1083,1216676208,13,5.106e-09,false,2.996e-02,0.9991,false,60 60 60,1830,ok
60,3,Float64,1e-06,1e-16,universal,QuickDer/Gram,GramSolver,45.9978,0.3879,46.3858,1216676208,13,7.861e-09,false,2.267e-02,0.9995,false,60 60 60,1830,ok
60,3,Float64,1e-06,1e-16,symmetric,Auto,none,48.5748,0.2121,48.7869,1233448112,3,9.278e-07,false,2.293e-05,1.0000,true,60 60 60,1830,ok
60,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,60 60 60,1830,error: ArgumentError: SymmetricGram estimates 1145197440 bytes for d=60; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
65,3,Float32,1e-06,1e-08,universal,Auto,none,16.5410,0.4896,17.0306,161748928,13,3.352e-07,false,4.486e-02,0.9980,false,65 65 65,2145,ok
65,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,20.4843,0.1939,20.6783,161746976,13,2.639e-07,false,7.827e-02,0.9939,false,65 65 65,2145,ok
65,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,19.0484,0.1983,19.2467,161746976,13,2.882e-07,false,1.204e-01,0.9855,false,65 65 65,2145,ok
65,3,Float32,1e-06,1e-08,symmetric,Auto,none,16.7552,0.5132,17.2684,174294816,3,1.994e-05,false,9.989e-01,0.0095,false,65 65 65,2145,ok
65,3,Float32,1e-06,1e-08,symmetric,SymmetricGram,none,100.5673,0.4796,101.0468,2933182568,3,6.410e-08,false,9.987e-06,1.0000,true,65 65 65,2145,ok
65,3,Float64,1e-06,1e-16,universal,Auto,none,60.1376,0.2229,60.3606,1230449488,13,2.153e-09,false,6.756e-02,0.9954,false,65 65 65,2145,ok
65,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,60.8290,0.2978,61.1269,1231119280,13,1.324e-09,false,1.167e-01,0.9864,false,65 65 65,2145,ok
65,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,58.3679,0.3654,58.7333,1232380848,13,1.077e-09,false,4.223e-02,0.9982,false,65 65 65,2145,ok
65,3,Float64,1e-06,1e-16,universal,QuickDer/Gram,GramSolver,961.8031,0.2592,962.0624,1231004592,13,1.406e-09,false,4.594e-02,0.9979,false,65 65 65,2145,ok
65,3,Float64,1e-06,1e-16,symmetric,Auto,none,35.1873,0.2334,35.4207,1256454272,3,1.409e-06,false,1.087e-04,1.0000,true,65 65 65,2145,ok
65,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,65 65 65,2145,error: ArgumentError: SymmetricGram estimates 1573381160 bytes for d=65; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
70,3,Float32,1e-06,1e-08,universal,Auto,none,18.2099,0.3201,18.5300,269906288,13,1.801e-07,false,1.042e-01,0.9891,false,70 70 70,2485,ok
70,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,13.4824,0.0031,13.4855,269904336,13,2.744e-07,false,1.051e-01,0.9890,false,70 70 70,2485,ok
70,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,24.1473,0.2521,24.3994,269904336,13,2.242e-07,false,1.709e-01,0.9708,false,70 70 70,2485,ok
70,3,Float32,1e-06,1e-08,symmetric,Auto,none,14.2482,0.3050,14.5531,281114432,3,1.779e-06,false,2.291e-04,1.0000,true,70 70 70,2485,ok
70,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,34.6201,0.2757,34.8958,1629480736,13,1.862e-08,false,5.612e-02,0.9969,false,70 70 70,2485,ok
70,3,Float64,1e-06,1e-16,symmetric,Auto,none,43.3103,0.2574,43.5676,1651900672,3,1.264e-07,false,3.879e-06,1.0000,true,70 70 70,2485,ok
70,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,70 70 70,2485,error: ArgumentError: SymmetricGram estimates 2111830280 bytes for d=70; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
75,3,Float32,1e-06,1e-08,universal,Auto,none,17.6379,0.0202,17.6581,275268320,13,3.801e-07,false,1.092e-01,0.9881,false,75 75 75,2850,ok
75,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,14.5110,0.2470,14.7581,275266368,13,5.715e-07,false,1.937e-01,0.9625,false,75 75 75,2850,ok
75,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,15.5657,0.2736,15.8393,275266368,13,3.979e-07,false,1.263e-01,0.9841,false,75 75 75,2850,ok
75,3,Float32,1e-06,1e-08,symmetric,Auto,none,15.7328,0.3109,16.0438,288281664,3,3.548e-06,false,4.440e-05,1.0000,true,75 75 75,2850,ok
75,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,49.5832,0.2830,49.8662,1749884704,13,8.251e-09,false,9.858e-02,0.9903,false,75 75 75,2850,ok
75,3,Float64,1e-06,1e-16,symmetric,Auto,none,71.4143,0.4322,71.8465,1786956912,3,1.681e-07,false,3.550e-06,1.0000,true,75 75 75,2850,ok
75,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,75 75 75,2850,error: ArgumentError: SymmetricGram estimates 2778040800 bytes for d=75; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
80,3,Float32,1e-06,1e-08,universal,Auto,none,29.8578,0.1283,29.9861,295826272,13,3.136e-07,false,1.331e-01,0.9823,false,80 80 80,3240,ok
80,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,31.6524,0.2549,31.9073,295824320,13,3.227e-07,false,1.228e-01,0.9849,false,80 80 80,3240,ok
80,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,29.2391,0.2385,29.4777,295824320,13,3.059e-07,false,8.688e-02,0.9925,false,80 80 80,3240,ok
80,3,Float32,1e-06,1e-08,symmetric,Auto,none,32.0155,0.4643,32.4798,311184128,3,4.267e-06,false,1.774e-04,1.0000,true,80 80 80,3240,ok
80,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,105.3965,0.3350,105.7314,2358676080,13,8.152e-09,false,8.498e-02,0.9928,false,80 80 80,3240,ok
80,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,80 80 80,3240,error: ArgumentError: SymmetricGram estimates 3590798720 bytes for d=80; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
85,3,Float32,1e-06,1e-08,universal,Auto,none,31.0146,0.2519,31.2665,328936384,13,3.086e-07,false,1.336e-01,0.9821,false,85 85 85,3655,ok
85,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,28.4164,0.4369,28.8534,324740192,13,3.236e-07,false,1.274e-01,0.9838,false,85 85 85,3655,ok
85,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,25.2324,0.3128,25.5453,324740128,13,2.887e-07,false,8.993e-02,0.9919,false,85 85 85,3655,ok
85,3,Float32,1e-06,1e-08,symmetric,Auto,none,29.6343,0.4224,30.0567,341986464,3,3.199e-06,false,9.178e-05,1.0000,true,85 85 85,3655,ok
85,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,85 85 85,3655,error: ArgumentError: SymmetricGram estimates 4570180040 bytes for d=85; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
90,3,Float32,1e-06,1e-08,universal,Auto,none,25.7527,0.2479,26.0007,409714256,13,2.136e-07,false,2.283e-02,0.9995,false,90 90 90,4095,ok
90,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,23.1693,0.3350,23.5043,409712304,13,3.425e-07,false,9.250e-02,0.9914,false,90 90 90,4095,ok
90,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,28.3147,0.2322,28.5469,410531504,13,1.867e-07,false,4.840e-02,0.9977,false,90 90 90,4095,ok
90,3,Float32,1e-06,1e-08,symmetric,Auto,none,23.9577,0.2807,24.2383,427808672,3,2.666e-06,false,3.661e-05,1.0000,true,90 90 90,4095,ok
90,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,90 90 90,4095,error: ArgumentError: SymmetricGram estimates 5737550760 bytes for d=90; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
95,3,Float32,1e-06,1e-08,universal,Auto,none,25.3860,0.7610,26.1470,455514816,13,4.173e-07,false,1.324e-01,0.9825,false,95 95 95,4560,ok
95,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,26.5911,1.7000,28.2911,455512864,13,5.342e-07,false,1.124e-01,0.9874,false,95 95 95,4560,ok
95,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,26.8239,1.5013,28.3251,462361440,13,2.651e-07,false,6.192e-02,0.9962,false,95 95 95,4560,ok
95,3,Float32,1e-06,1e-08,symmetric,Auto,none,29.9624,0.1365,30.0989,479423728,3,2.292e-06,false,4.409e-05,1.0000,true,95 95 95,4560,ok
95,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,95 95 95,4560,error: ArgumentError: SymmetricGram estimates 7115566880 bytes for d=95; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
100,3,Float32,1e-06,1e-08,universal,Auto,none,20.9990,3.5202,24.5193,547584368,13,4.853e-07,false,1.464e-01,0.9786,false,100 100 100,5050,ok
100,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,25.6066,1008.7390,1034.3456,547582416,13,2.906e-07,false,1.404e-01,0.9803,false,100 100 100,5050,ok
100,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,30.0918,1.5193,31.6111,547582416,13,5.563e-07,false,1.358e-01,0.9815,false,100 100 100,5050,ok
100,3,Float32,1e-06,1e-08,symmetric,Auto,none,25.8362,0.6036,26.4398,572042256,3,5.658e-06,false,4.293e-05,1.0000,true,100 100 100,5050,ok
100,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,100 100 100,5050,error: ArgumentError: SymmetricGram estimates 8728174400 bytes for d=100; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
105,3,Float32,1e-06,1e-08,universal,Auto,none,34.8043,1.5528,36.3570,599905600,13,3.145e-07,false,4.163e-01,0.8267,false,105 105 105,5565,ok
105,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,26.1100,0.6843,26.7942,600853008,13,2.834e-07,false,3.977e-01,0.8419,false,105 105 105,5565,ok
105,3,Float32,1e-06,1e-08,symmetric,Auto,none,28.3009,0.3063,28.6072,625118128,3,3.728e-06,false,1.167e-04,1.0000,true,105 105 105,5565,ok
105,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,105 105 105,5565,error: ArgumentError: SymmetricGram estimates 10600609320 bytes for d=105; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
110,3,Float32,1e-06,1e-08,universal,Auto,none,34.7542,2.2931,37.0473,725541168,13,2.201e-07,false,1.393e-01,0.9806,false,110 110 110,6105,ok
110,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,37.2815,3.4035,40.6850,725539216,13,3.341e-07,false,1.125e-01,0.9873,false,110 110 110,6105,ok
110,3,Float32,1e-06,1e-08,symmetric,Auto,none,37.0946,1.8747,38.9693,745558688,3,7.673e-06,false,4.267e-04,1.0000,true,110 110 110,6105,ok
110,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,110 110 110,6105,error: ArgumentError: SymmetricGram estimates 12759397640 bytes for d=110; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
115,3,Float32,1e-06,1e-08,universal,Auto,none,60.9441,6.2783,67.2224,779164496,13,2.813e-07,false,9.205e-02,0.9915,false,115 115 115,6670,ok
115,3,Float32,1e-06,1e-08,universal,QuickDer/Gram,GramSolver,60.3200,5.3633,65.6833,773084080,13,4.450e-07,false,7.940e-02,0.9937,false,115 115 115,6670,ok
115,3,Float32,1e-06,1e-08,symmetric,Auto,none,64.5653,2.4005,66.9658,818134848,3,1.380e-06,false,1.134e-03,1.0000,true,115 115 115,6670,ok
115,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,115 115 115,6670,error: ArgumentError: SymmetricGram estimates 15232355360 bytes for d=115; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
120,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,120 120 120,7260,error: ArgumentError: SymmetricGram estimates 18048588480 bytes for d=120; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
125,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,125 125 125,7875,error: ArgumentError: SymmetricGram estimates 21238493000 bytes for d=125; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
130,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,130 130 130,8515,error: ArgumentError: SymmetricGram estimates 24833754920 bytes for d=130; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
135,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,135 135 135,9180,error: ArgumentError: SymmetricGram estimates 28867350240 bytes for d=135; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
140,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,140 140 140,9870,error: ArgumentError: SymmetricGram estimates 33373544960 bytes for d=140; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
145,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,145 145 145,10585,error: ArgumentError: SymmetricGram estimates 38387895080 bytes for d=145; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
150,3,Float64,1e-06,1e-16,symmetric,SymmetricGram,none,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,150 150 150,11325,error: ArgumentError: SymmetricGram estimates 43947246600 bytes for d=150; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
100,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,0.4133,0.0128,0.4260,554265840,13,4.853e-07,false,1.464e-01,0.9786,false,100 100 100,5050,ok
100,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,0.3950,0.0053,0.4003,554265840,13,2.906e-07,false,1.404e-01,0.9803,false,100 100 100,5050,ok
100,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,2.7397,0.0093,2.7490,4449739456,13,7.719e-09,false,3.037e-02,0.9991,false,100 100 100,5050,ok
100,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,2.7106,0.0080,2.7186,4449739456,13,3.895e-09,false,6.234e-03,1.0000,false,100 100 100,5050,ok
125,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,0.8569,0.0084,0.8653,1073047072,13,5.162e-07,false,3.209e-02,0.9990,false,125 125 125,7875,ok
125,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,0.8715,0.1086,0.9801,1083004880,13,4.420e-07,false,2.350e-01,0.9448,false,125 125 125,7875,ok
125,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,7.1429,0.0139,7.1568,4832742800,13,2.734e-16,false,4.922e-02,0.9976,false,125 125 125,7875,ok
125,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,4.7162,0.0142,4.7304,4044463344,13,1.003e-15,false,1.021e-01,0.9896,false,125 125 125,7875,ok
150,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,1.8910,0.0181,1.9092,1675071296,13,2.397e-07,false,7.162e-02,0.9949,false,150 150 150,11325,ok
150,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,1.8457,0.0142,1.8599,1669648192,13,3.095e-07,false,8.266e-02,0.9932,false,150 150 150,11325,ok
150,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,7.6563,0.0243,7.6806,5716566400,13,2.912e-16,false,8.554e-02,0.9927,false,150 150 150,11325,ok
150,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,7.5419,0.0216,7.5634,5732770336,13,3.480e-16,false,6.266e-02,0.9961,false,150 150 150,11325,ok
175,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,2.9281,0.0195,2.9476,2419135120,13,2.414e-07,false,4.713e-02,0.9978,false,175 175 175,15400,ok
175,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,2.9678,0.0197,2.9875,2404438672,13,2.954e-07,false,6.406e-02,0.9959,false,175 175 175,15400,ok
175,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,10.4394,0.0326,10.4720,7622594816,13,3.279e-16,false,9.069e-02,0.9918,false,175 175 175,15400,ok
175,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,10.9813,0.0345,11.0158,7883219744,13,2.771e-16,false,7.273e-02,0.9947,false,175 175 175,15400,ok
200,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,5.5214,0.0318,5.5532,3638344560,13,4.620e-07,false,8.567e-02,0.9927,false,200 200 200,20100,ok
200,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,5.3455,0.0750,5.4206,3655959792,13,2.789e-07,false,1.245e-02,0.9998,false,200 200 200,20100,ok
200,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,16.9786,0.0500,17.0286,11279395952,13,8.099e-16,false,6.221e-02,0.9961,false,200 200 200,20100,ok
200,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,15.2029,0.0954,15.2983,10788618784,13,6.547e-16,false,8.046e-02,0.9935,false,200 200 200,20100,ok
225,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,8.5465,0.0459,8.5924,4850774080,13,6.572e-07,false,1.023e-01,0.9895,false,225 225 225,25425,ok
225,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,8.2490,0.0995,8.3485,4789760064,13,4.831e-07,false,3.715e-02,0.9986,false,225 225 225,25425,ok
225,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,27.6732,0.0947,27.7680,9961265360,13,1.512e-15,false,5.048e-03,1.0000,false,225 225 225,25425,ok
225,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,38.5558,0.0737,38.6295,11029743328,13,2.980e-15,false,2.973e-02,0.9991,false,225 225 225,25425,ok
250,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,13.4026,0.0541,13.4567,6943492000,13,2.516e-07,false,4.116e-02,0.9983,false,250 250 250,31375,ok
250,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,13.1196,0.0551,13.1747,6928451488,13,5.087e-07,false,4.980e-02,0.9975,false,250 250 250,31375,ok
250,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,21.6695,0.1361,21.8057,8275079024,13,8.048e-16,false,1.318e-02,0.9998,false,250 250 250,31375,ok
250,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,20.1658,0.1138,20.2796,8507462608,13,1.396e-15,false,1.986e-03,1.0000,false,250 250 250,31375,ok
