d,valence,eltype,solve_tol,target,ops,method,solver,threads,heap_hint_gb,timeout_s,der_seconds,strat_seconds,total_seconds,bytes,nullity,residual,meets_target,lsq_err,support,perm_ok,dims,nnz,status
60,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,1.4533,0.0008,1.4540,25634256,3,1.1131344308523694e-6,false,0.00015053521834223202,0.9999999773396064,true,60 60 60,1830,ok
60,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,1.4085,0.0008,1.4093,25637392,3,6.260322606976843e-7,false,6.339927825153341e-5,0.9999999959809235,true,60 60 60,1830,ok
60,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,1.2302,0.0008,1.2310,72422944,3,2.22538710659137e-6,false,0.00030238332398108006,0.9999999085648746,true,60 60 60,1830,ok
60,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,1.2473,0.0009,1.2482,72422112,3,2.5070999072340783e-6,false,0.00032354869532328896,0.9999998953164432,true,60 60 60,1830,ok
60,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,1.3296,0.0009,1.3305,72864656,3,2.4541952825529734e-6,false,0.00014782164139958125,0.9999999781493651,true,60 60 60,1830,ok
60,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,14.9999,0.0009,15.0007,859257632,3,9.872468353933073e-7,false,0.0001547453836150795,0.999999976054057,true,60 60 60,1830,ok
60,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,14.2626,0.0008,14.2634,859257632,3,7.482173032258288e-7,false,5.1732160554293844e-5,0.9999999973241296,true,60 60 60,1830,ok
60,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,14.1417,0.0008,14.1425,859257632,3,1.474553755542729e-6,false,0.0001036279745068781,0.9999999892618344,true,60 60 60,1830,ok
60,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,60.0,0.9229,0.0009,0.9238,2101279160,3,6.952722486630591e-8,false,2.4931484102115185e-5,0.9999999993790925,true,60 60 60,1830,ok
60,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,60.0,0.8954,0.0008,0.8962,2101279160,3,6.947988140382222e-8,false,9.508810772166378e-6,0.9999999999100573,true,60 60 60,1830,ok
60,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,60.0,0.8957,0.0008,0.8964,2101279160,3,7.727528839041042e-8,false,5.366147522489922e-5,0.9999999971207629,true,60 60 60,1830,ok
65,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.0795,0.0024,0.0818,178886592,13,3.352162423198024e-7,false,0.04486116716326057,0.9979874756809294,false,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.0813,0.0019,0.0832,178886592,13,2.639402509885258e-7,false,0.07827462960831107,0.9938730823602234,false,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.0857,0.0019,0.0876,178886592,13,2.881961904677155e-7,false,0.12044995484092966,0.985491808379166,false,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.0841,0.0018,0.0859,178884640,13,2.657238269421214e-7,false,0.07244611685483078,0.9947515601528149,false,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.0957,0.0023,0.0980,178884640,13,2.629195421377517e-7,false,0.12198033778981447,0.985120797193238,false,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.0877,0.0019,0.0896,178884640,13,2.838240220626176e-7,false,0.16687955733184606,0.9721512133452721,false,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.1352,0.0019,0.1371,178884640,13,4.553848782506975e-7,false,0.17249113351032683,0.9702468088609887,false,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.0793,0.0019,0.0812,176492576,13,6.154281209092005e-7,false,0.2212422910803731,0.9510518486382488,false,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.0766,0.0017,0.0784,176492576,13,2.9606633233925095e-7,false,0.13477409485399727,0.9818359433566481,false,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.0882,0.0019,0.0901,176492576,13,5.465067829391046e-7,false,0.2387284161380584,0.9430087433285813,false,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.0868,0.0019,0.0887,176492576,13,4.3386316406213155e-7,false,0.16619322966667457,0.9723798104136006,false,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.0828,0.0021,0.0849,176492576,13,1.94189851754345e-7,false,0.18392139924650142,0.9661729188995062,false,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,1.7209,0.0018,1.7227,32875104,3,1.043364250108425e-6,false,0.00013392588947204204,0.9999999820643632,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,1.7838,0.0009,1.7847,32875104,3,2.236211685158196e-6,false,0.00040781463325225797,0.9999998336879805,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,1.6860,0.0009,1.6869,32871648,3,1.8118050775228767e-6,false,0.005421342126467954,0.9999706090531465,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,10.1941,0.0010,10.1950,532895088,3,3.07001130295248e-7,false,2.7234146122605945e-5,0.9999999992589002,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,9.9784,0.0009,9.9793,532895088,3,6.858730898784415e-7,false,2.9483297266984142e-5,0.999999999131331,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,9.9360,0.0010,9.9370,532895088,3,3.7359438920248067e-7,false,0.00013992476348815,0.9999999804214048,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/LU,LUSolver,8,10.0,60.0,12.0725,0.0000,12.0725,515389440,0,NaN,false,NaN,NaN,false,65 65 65,2145,error: no nontrivial derivations at tol = 1.0e-8
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/LU,LUSolver,8,10.0,60.0,12.5312,0.0000,12.5312,515389440,0,NaN,false,NaN,NaN,false,65 65 65,2145,error: no nontrivial derivations at tol = 1.0e-8
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/LU,LUSolver,8,10.0,60.0,12.3096,0.0000,12.3096,515389440,0,NaN,false,NaN,NaN,false,65 65 65,2145,error: no nontrivial derivations at tol = 1.0e-8
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,2.1276,0.0013,2.1289,30878720,3,3.6056792396266246e-6,false,0.0006255686416937027,0.9999996086646682,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,1.7401,0.0010,1.7410,30548336,3,2.342965444768197e-6,false,0.0003967125056744796,0.9999998426199618,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,1.7018,0.0011,1.7029,33843376,3,1.714072368486086e-6,false,0.00015455333796380276,0.9999999761141164,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,1.7250,0.0009,1.7259,89200224,3,5.46474529983243e-6,false,0.00015993609754201392,0.9999999744208992,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,1.8175,0.0011,1.8185,95844000,3,6.5120170802401844e-6,false,0.0007515095449524773,0.9999994352335922,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,1.8049,0.0018,1.8067,95844048,3,5.241553026280599e-6,false,0.0010796576945040002,0.9999988343397501,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,22.0652,0.0010,22.0663,1178468880,3,1.38230325319455e-6,false,0.00015020195351798701,0.9999999774399527,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,22.8352,0.0010,22.8362,1178468880,3,1.0002336239267606e-6,false,0.00011059941711932224,0.9999999877683917,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,22.4830,0.0010,22.4840,1178468880,3,6.208301783772185e-7,false,5.5472008885491904e-5,0.9999999969232801,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,60.0,1.2672,0.0009,1.2682,2848785304,3,8.48099048766926e-8,false,1.0186565427748429e-5,0.9999999998968804,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,60.0,1.2076,0.0010,1.2086,2796782488,3,7.326723761025278e-8,false,2.3517073130049226e-5,0.999999999447511,true,65 65 65,2145,ok
65,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,60.0,1.2115,0.0014,1.2128,2781643672,3,6.967010790503991e-8,false,1.0526687245149427e-5,0.9999999998897863,true,65 65 65,2145,ok
70,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.1363,0.0025,0.1388,278065520,13,1.8007776247941365e-7,false,0.10420464759018065,0.9891413914214284,false,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.1055,0.0144,0.1199,251818352,13,2.743929030657455e-7,false,0.10509064994266666,0.9889559552950518,false,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.1124,0.0023,0.1148,251818352,13,2.242383061457076e-7,false,0.17085016823531557,0.9708102200145416,false,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.1122,0.0022,0.1144,251816464,13,3.976144000716886e-7,false,0.043969537031692624,0.9980666798138152,false,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.1373,0.0030,0.1404,251816464,13,2.8812820573875797e-7,false,0.13592563758251525,0.9815242210486368,false,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.1012,0.0022,0.1035,251816400,13,3.1195713745546527e-7,false,0.07989559494362815,0.9936166939089469,false,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.1161,0.0022,0.1183,251816464,13,2.576391011643864e-7,false,0.15400106446809647,0.9762836721431514,false,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.1148,0.0030,0.1178,251816464,13,3.043074912056909e-7,false,0.19344728185332752,0.9625781491444307,false,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.1116,0.0021,0.1137,251816400,13,3.261667984588712e-7,false,0.02660353676847182,0.9992922518317038,false,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.1028,0.0022,0.1050,251816464,13,2.5696471084302175e-7,false,0.07784998372772416,0.993939380034405,false,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.1117,0.0022,0.1139,251816400,13,2.728492916048708e-7,false,0.009527404471991182,0.9999092285642849,false,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.1142,0.0023,0.1165,251816400,13,2.3168499296843947e-7,false,0.19059659167800289,0.9636729392413523,false,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,2.4018,0.0011,2.4029,35943360,3,5.775456770606979e-7,false,0.00011207669588924151,0.9999999874395222,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,2.4327,0.0012,2.4339,35938496,3,2.9828274250576214e-7,false,0.0002989134881586322,0.9999999106512887,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,2.3936,0.0011,2.3947,35941760,3,1.6801546109945775e-7,false,4.253492230284874e-5,0.99999999819168,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,15.3259,0.0011,15.3271,709334352,3,2.3622641265319544e-7,false,2.9500396300970232e-5,0.9999999991304569,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,15.3610,0.0013,15.3623,709334352,3,2.009198567520798e-7,false,3.502527511654566e-5,0.9999999987741877,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,15.5944,0.0013,15.5958,709334352,3,2.1657270110608806e-7,false,8.53345024109281e-5,0.9999999927189593,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,2.4795,0.0012,2.4807,35943568,3,5.885940481675789e-7,false,0.00027561450702589667,0.9999999240375747,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,2.4914,0.0013,2.4927,35939792,3,6.995635430939728e-7,false,0.0010577701053775222,0.9999988811226824,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,2.4679,0.0011,2.4689,35941840,3,6.3234756453312e-7,false,5.017769181709442e-5,0.9999999974829253,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,4.4404,0.0022,4.4427,172911696,3,1.234992737408902e-6,false,0.00016688331744826678,0.9999999721508053,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,2.2211,0.0016,2.2227,90675152,3,1.1504967005748767e-6,false,0.0002693338172918027,0.999999927460255,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,4.4923,0.0011,4.4934,173044096,3,9.479074378759833e-7,false,0.00031831770452506734,0.9999998986745532,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,34.9786,0.0012,34.9798,1578930672,3,1.265830064767215e-6,false,0.00018839918593635728,0.9999999645060531,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,38.7918,0.0013,38.7931,1578930672,3,8.802712159194925e-7,false,5.3986639994684663e-5,0.999999997086427,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,35.7038,0.0014,35.7051,1578930672,3,1.3007726238356554e-6,false,0.00052282892985452,0.9999997266500591,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,60.0,1.9084,0.0011,1.9095,3733400504,3,7.053765216369356e-8,false,8.676899166001948e-6,0.999999999925453,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,60.0,1.9073,0.0011,1.9085,3706858424,3,6.301808497255479e-8,false,3.2241973521942224e-5,0.9999999989611255,true,70 70 70,2485,ok
70,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,60.0,1.8028,0.0011,1.8038,3715705784,3,1.005917837915149e-7,false,9.303687137934741e-6,0.9999999999142116,true,70 70 70,2485,ok
75,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.1460,0.0029,0.1489,358073056,13,3.80120184217958e-7,false,0.10916518963195315,0.9880829613732965,false,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.1231,0.0027,0.1258,358073056,13,5.714697977055039e-7,false,0.19367655415266535,0.9624893923725648,false,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.1367,0.0030,0.1398,358073056,13,3.9785871308595233e-7,false,0.12627353168321082,0.9840549951967668,false,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.1321,0.0026,0.1346,358071104,13,2.843108006800321e-7,false,0.050158791314560754,0.9974840956543278,false,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.1368,0.0046,0.1414,358071104,13,2.3311345387355686e-7,false,0.08148092361890726,0.9933608590865199,false,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.1321,0.0027,0.1348,358071104,13,3.4560437711661507e-7,false,0.012875495954595206,0.9998342216042084,false,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.1316,0.0027,0.1343,358071104,13,3.189729511632322e-7,false,0.15223926184890293,0.9768232071527043,false,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.1215,0.0026,0.1241,358071104,13,1.6035008343351365e-7,false,0.009583687838409717,0.9999081529276571,false,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.1307,0.0033,0.1339,358071104,13,4.7265470470847504e-7,false,0.24015617784754603,0.9423250102427407,false,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.1280,0.0029,0.1310,358071104,13,5.02639920796355e-7,false,0.11417718295932665,0.9869635708921768,false,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.1233,0.0027,0.1260,358071104,13,3.649775237590802e-7,false,0.11530406188202617,0.986704973313978,false,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.1357,0.0058,0.1415,358071104,13,4.0171602222471847e-7,false,0.13183662253316128,0.9826191049596495,false,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,2.8421,0.0014,2.8435,42488880,3,6.168873483147763e-7,false,0.000302567976885933,0.9999999084538514,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,2.7871,0.0021,2.7891,42488560,3,6.25230313744396e-7,false,0.00020983400620675201,0.9999999559705437,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,2.8032,0.0013,2.8045,42494256,3,6.108334105192625e-7,false,0.0003604801613471465,0.9999998700546192,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,19.8237,0.0019,19.8256,927237168,3,2.403766927727702e-7,false,0.0001654519562543584,0.9999999726268578,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,20.1790,0.0015,20.1805,927237168,3,2.825191529609583e-7,false,4.7882223904280486e-5,0.9999999977085605,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,20.2205,0.0019,20.2224,927237168,3,3.475641108252603e-7,false,8.292022560649459e-5,0.9999999931255199,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,2.9085,0.0020,2.9106,42492608,3,1.0788476174639072e-6,false,0.00016762305861904423,0.9999999719038095,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,2.7776,0.0020,2.7796,42489152,3,1.4507264722851687e-6,false,0.0001347360256747151,0.9999999818474841,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,2.8923,0.0017,2.8940,42492608,3,6.243474786060688e-7,false,7.636611864424557e-5,0.9999999941694284,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,2.4705,0.0013,2.4717,125676528,3,1.2133181144236005e-6,false,0.0001281547587945905,0.9999999835772038,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,2.5782,0.0013,2.5795,133762448,3,1.1475349310785532e-6,false,0.0001741422739700637,0.9999999696757904,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,2.6086,0.0021,2.6107,133760640,3,9.843889756666613e-7,false,0.00022054999744777965,0.999999951358982,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,46.3916,0.0014,46.3930,2074607824,3,1.2167656677775085e-6,false,0.0003239193260330985,0.9999998950770415,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,44.7051,0.0012,44.7064,2074607824,3,1.0602109341562027e-6,false,9.96907213101968e-5,0.9999999900623198,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,44.2298,0.0015,44.2313,2074607824,3,1.1953586636082036e-6,false,0.00021167096272384125,0.9999999551957821,true,75 75 75,2850,ok
75,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,60.0,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,75 75 75,2850,error: ArgumentError: SymmetricGram estimates 1389020400 bytes for d=75; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
75,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,60.0,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,75 75 75,2850,error: ArgumentError: SymmetricGram estimates 1389020400 bytes for d=75; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
75,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,60.0,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,75 75 75,2850,error: ArgumentError: SymmetricGram estimates 1389020400 bytes for d=75; above max_bytes=1073741824; raise max_bytes explicitly or use :SylverLining
80,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.2008,0.0032,0.2039,295826272,13,3.136131567771372e-7,false,0.13314238544862672,0.9822731051983815,false,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.1719,0.0030,0.1749,295826272,13,3.22673798791584e-7,false,0.1227808955793956,0.9849248516818825,false,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.1696,0.0028,0.1725,295826272,13,3.0589279731429997e-7,false,0.08687736874654663,0.99245232280022,false,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.1741,0.0054,0.1794,295824320,13,2.7796201607088733e-7,false,0.11761234483239796,0.9861673363443635,false,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.1725,0.0031,0.1756,295824320,13,3.410890201394068e-7,false,0.09549239757652554,0.9908812020056147,false,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.1708,0.0066,0.1774,295824320,13,3.277606595020188e-7,false,0.11708362594044447,0.9862914245374457,false,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.1727,0.0028,0.1755,295824320,13,2.441760216242983e-7,false,0.10549977470321582,0.9888697975380356,false,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.1700,0.0029,0.1729,295824320,13,1.5518118345880794e-7,false,0.12833668144998167,0.9835296961955878,false,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.2134,0.0029,0.2163,295824320,13,2.7185262752027484e-7,false,0.14029519775475646,0.9803172574876321,false,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.1660,0.0028,0.1687,295824320,13,3.2221299761658884e-7,false,0.007733690153353579,0.9999401900421405,false,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.1696,0.0055,0.1751,295824320,13,3.2360100021833205e-7,false,0.08756415009590794,0.9923325196185755,false,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.1672,0.0029,0.1701,295824320,13,2.653197554991493e-7,false,0.04186964838108856,0.9982469325454565,false,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,3.7360,0.0014,3.7374,49284176,3,6.32034357295197e-7,false,0.0006136667698519852,0.9999996234141689,true,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,3.7054,0.0023,3.7077,49282448,3,5.248456886874919e-7,false,0.00023736603377225407,0.9999999436585856,true,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,3.7303,0.0013,3.7316,49287440,3,4.205633388210117e-7,false,7.443748600918202e-5,0.9999999944604134,true,80 80 80,3240,ok
