Precompiling packages...
   1437.5 ms  ✓ DletoArpackExt (serial)
  1 dependency successfully precompiled in 1 seconds
Precompiling packages...
   1395.2 ms  ✓ Dleto → DletoKrylovKitExt
  1 dependency successfully precompiled in 3 seconds. 334 already precompiled.
== warmup Float32
30,Float64,CGSolver,2030,1.0e-06,3.150,12832748768,3,2.027e-11,1.000000,"ok"
30,Float64,CGP,2030,1.0e-06,1.349,5555737160,3,6.909e-08,1.000000,"ok"
40,Float64,ArpackSolver,40,1.0e-06,0.986,4020943264,3,4.518e-14,1.000000,"ok"
40,Float64,ArpackP,40,1.0e-06,0.915,3955291400,3,6.017e-14,1.000000,"ok"
40,Float64,KrylovSolver,40,1.0e-06,3.771,14328170376,3,1.814e-13,1.000000,"ok"
40,Float64,KrylovP,40,1.0e-06,0.752,3244943488,3,4.096e-09,1.000000,"ok"
40,Float64,CGSolver,40,1.0e-06,15.699,64124484816,3,2.756e-11,1.000000,"ok"
40,Float64,CGP,40,1.0e-06,4.305,17160384672,3,9.888e-08,1.000000,"ok"
40,Float64,ArpackSolver,1040,1.0e-06,0.787,3284036264,3,4.081e-14,1.000000,"ok"
40,Float64,ArpackP,1040,1.0e-06,0.781,3379851464,3,2.766e-14,1.000000,"ok"
40,Float64,KrylovSolver,1040,1.0e-06,3.150,12189428920,3,1.057e-12,1.000000,"ok"
40,Float64,KrylovP,1040,1.0e-06,0.683,2835028496,3,1.830e-09,1.000000,"ok"
40,Float64,CGSolver,1040,1.0e-06,10.693,43188736784,3,1.757e-12,1.000000,"ok"
40,Float64,CGP,1040,1.0e-06,3.288,12966127080,3,7.511e-08,1.000000,"ok"
40,Float64,ArpackSolver,2040,1.0e-06,0.793,3291053632,3,4.742e-14,1.000000,"ok"
40,Float64,ArpackP,2040,1.0e-06,0.881,3885115800,3,7.137e-14,1.000000,"ok"
40,Float64,KrylovSolver,2040,1.0e-06,3.316,12974601672,3,9.650e-14,1.000000,"ok"
40,Float64,KrylovP,2040,1.0e-06,0.733,3168046296,3,1.353e-06,1.000000,"ok"
40,Float64,CGSolver,2040,1.0e-06,8.751,35439667744,3,1.450e-11,1.000000,"ok"
40,Float64,CGP,2040,1.0e-06,3.189,12761654304,3,8.176e-08,1.000000,"ok"
EXP5 DONE
EXIT 0
