family,case,dims,valence,expected_final,T,seed,config,solver,restricted_nullity,final_nullity,certified,status,undecidable,near_null,rule,gap,selected,next_value,max_zlaw_resid,seconds,notes
sphere,sphere4-40,40x40x40x40,4,4,Float64,20260905,default,GramSolver,13,4,true,ok,0,0,gap,6.10743e+11,4.509e-16;5.075e-16;5.655e-16;8.999e-16;2.332e-15;2.699e-15;2.833e-15;3.252e-15;3.584e-15;4.767e-15;5.599e-15;7.293e-15;2.373e-14,0.0144924,7.16133e-15,0.665650,
sphere,sphere4-40,40x40x40x40,4,4,Float64,20260906,default,GramSolver,13,4,true,ok,0,0,gap,1.51894e+12,4.31e-16;4.651e-16;5.177e-16;7.796e-16;4.714e-15;4.985e-15;6.041e-15;6.644e-15;7.866e-15;9.441e-15;1.093e-14;1.961e-14;3.14e-14,0.047689,4.62092e-15,0.776941,
sphere,sphere4-40,40x40x40x40,4,4,Float64,20260907,default,GramSolver,13,4,true,ok,0,0,gap,7.43052e+10,4.342e-16;4.371e-16;5.734e-16;9.559e-16;4.933e-15;7.156e-15;9.006e-15;1.219e-14;4.188e-14;6.36e-14;9.461e-14;1.16e-13;1.588e-13,0.0118011,5.82135e-14,0.556509,
sphere,sphere4-40,40x40x40x40,4,4,Float64,20260908,default,GramSolver,13,4,true,ok,0,0,gap,1.04923e+12,4.197e-16;4.949e-16;5.771e-16;7.892e-16;3.182e-15;3.758e-15;4.705e-15;6.167e-15;8.591e-15;1.1e-14;1.453e-14;1.611e-14;2.119e-14,0.0222361,5.84066e-15,0.455387,
sphere,sphere4-40,40x40x40x40,4,4,Float64,20260909,default,GramSolver,13,4,true,ok,0,0,gap,4.06461e+12,4.316e-16;4.746e-16;5.938e-16;8.857e-16;3.726e-15;4.213e-15;5.526e-15;5.909e-15;6.672e-15;7.736e-15;8.41e-15;9.094e-15;9.409e-15,0.0382422,3.66928e-15,0.408767,
sphere,sphere4-40,40x40x40x40,4,4,Float32,20260904,default,GramSolver,13,4,true,ok,0,0,gap,360.494,2.514e-7;3.342e-7;3.451e-7;3.896e-7;1.215e-6;1.272e-6;1.991e-6;2.531e-6;2.759e-6;4.206e-6;2.176e-5;2.464e-5;4.077e-5,0.0146984,7.49003e-06,0.299366,
sphere,sphere4-40,40x40x40x40,4,4,Float32,20260905,default,GramSolver,13,4,true,ok,0,0,gap,4040.45,2.628e-7;3.176e-7;3.199e-7;3.716e-7;9.681e-7;1.163e-6;1.298e-6;1.356e-6;1.629e-6;1.715e-6;2.802e-6;3.85e-6;6.036e-6,0.0243868,2.48962e-06,0.341495,
sphere,sphere4-40,40x40x40x40,4,4,Float32,20260906,default,GramSolver,13,4,true,ok,0,0,gap,6034.6,3.045e-7;3.046e-7;3.518e-7;4.145e-7;1.814e-6;2.302e-6;2.42e-6;2.793e-6;3.206e-6;3.386e-6;4.198e-6;4.35e-6;5.15e-6,0.0310782,2.14929e-06,0.267358,
sphere,sphere4-40,40x40x40x40,4,4,Float32,20260907,default,GramSolver,13,4,true,ok,0,0,gap,218.858,2.949e-7;3.232e-7;3.351e-7;4.437e-7;1.275e-6;1.733e-6;1.961e-6;4.319e-6;1.926e-5;2.215e-5;2.533e-5;2.719e-5;4.112e-5,0.0089984,1.742e-05,0.373479,
sphere,sphere4-40,40x40x40x40,4,4,Float32,20260908,default,GramSolver,13,4,true,ok,0,0,gap,2628.56,2.734e-7;3.178e-7;3.302e-7;3.801e-7;1.159e-6;1.464e-6;1.79e-6;2.093e-6;2.301e-6;3.545e-6;4.989e-6;6.701e-6;7.937e-6,0.0208629,4.63797e-06,0.297395,
